 Mobile Number  ,name, State  , Telephone  , City  , Email  , Telephone 2  , Country  , Address  , Website 
 8750351889 , Paras Agro Society Society,Delhi, 011-64556780 , Delhi , parasagrosociety@yahoo.com ,, India ," khasra no.8/23, plot no.5,main loni road, jawahar nagar,delhi-94", NO website is listed 
 9899358835 , Pardarshit A Society,Delhi, 011-22356476 , Delhi , pardarshita_india@yahoomail.com ,, India ," F-221, New Seema Puri, Delhi 110095", NO website is listed 
 9868765704 , Paridhi Art Group Society,Delhi, 011-22456417 , Delhi , apoorva.ufo@gmail.com ,, India ," 12-13 Aram Park, Ram Nagar, Delhi - 110051", NO website is listed 
 9953741250 , Parikalpana Vishwa Manav Sansadhan Vikas Samiti Society,Delhi, 011-99537412 , New Delhi , indramohanss@gmail.com ,, India ," B-313, New Ashok Nagar, New Delhi-110096", NO website is listed 
 09891227633 , Parikalpan Aa Society,Delhi, 011-27619001 , Nct Of Delhi , parikalpanadelhi@gmail.com ,, India ," D- 107, South Ganesh nagar, New Delhi 110092", http://www.parikalpana.org
 9999465856 , Parikrama Welfare Society Society,Delhi, 011-25191415 , New Delhi , veenaparcha15@gmail.com ,, India ," A-212, J.J COLONY PANKHA ROAD, UTTAM NAGAR NEW DELHI-110059", NO website is listed 
 9811256646 , Parimaarja N Society,Delhi, 011-22618418 , Delhi , parimaarjan@gmail.com ,, India ," A-305, ILa Apartments Vasundhara Enclave Delhi - 110096", NO website is listed 
 9873133311 , Parinaama Development Foundation Section 25 Company,Delhi, 011-26931004 , New Delhi , madhavipanda@hotmail.com ,, India ," PARINAAMA DEVELOPMENT FOUNDATION 4A-POCKET A, SUKHDEV VIHAR, NEW DELHI 110025", NO website is listed 
 9899804049 , Parinam Society,Delhi, 011-22472664 , New Delhi , manindra2000@gmail.com ,, India ," 204, 2ND FLOOR, PLOT NO- A-29-31, JAINE HOUSE, DR. MUKHERJEE NAGAR, BATRA", NO website is listed 
 9971439868 , Parisa Society,Delhi, 011-26160378 , New Delhi , ngoparisa@gmail.com ,, India ," 107,Vasant Plaza, Munirka, New Delhi-110067, Near Bank of Baroda", http://www.ngoparisa.org
 9540957023 , Parivartan Development Organisation Trust,Delhi, 0135-2114437 , Delhi , parivartan77@gmail.com , 9540957023 , India ," 1926 gali patte wali,sui walan,daryaganj delhi-110002", NO website is listed 
 09313639052 , Parivartan Sandesh Society,Delhi, 0755-4056574 , New Delhi , parivartansandeshasia@gmail.com ,, India ," G-76, 3rd Floor, Dakshinpuri Near Develi Moad", http://www.parivartansandeshasia.org
 18001020078 , Parivartan Sandesh Foundation Trust,Delhi, 011-40521153 , New Delhi , meenu.arora@parivartansandeshfoundation.com ,, India , 103/4 Sona Appt. kaushlya ParkNew Delhi -110016, http://parivartansandeshfoundation.com
 9811623400 , Parivartan The Change Trust,Delhi, 011-23657749 , Delhi , mt.parivartanthechange@gmail.com ,, India ," 16-A, Shahzada Bagh, Daya Basti, Delhi-110035", NO website is listed 
 09891997991 , Parivartna M Society,Delhi, 011-25086952 , New Delhi , parivartnam@gmail.com ,, India ," Reg. Office: J-50, PKT-2, Sec-7, Dwarka, New Delhi-75. Correspondence Office: B-287, Central Market, Palam Extn-1, Sec-7, Dwarka, New Delhi-77.", http://parivartnam.org
 9717333644 , Parlance Endowment Society Society,Delhi, 011-45613157 , New Delhi , sahas@bafel.co.in ,, India ," Sukh Sagar Apartment, A-502, Plot No.-12, Sector-9, Dwarka, New Delhi-110075", http://parlance.co.in
 9810022976 , Parmeshwari Educational And Chariteble Trust Trust,Delhi, 011-26154708 , New Delhi , indermm@gmail.com ,, India ," D-607, West Vinod Nagar, Delhi-110092", NO website is listed 
 09312790969 , Paropkar Educational And Cultural Society Society,Delhi, 011-25919046 , Delhi , paropkareducation@yahoo.com ,, India ," E-59, Karampura, New Delhi-110015", NO website is listed 
 09312790969 , Paropkar Educational And Cultural Society Society,Delhi, 011-25919046 , Delhi , paropkareducation@yahoo.com ,, India ," E-59, Karampura, New Delhi-110015", NO website is listed 
 9313145699 , Parth Sewa Samiti Society,Delhi,India,, raunak_rana2000@yahoo.com ,, India ," KH NO.647/335, PARTAP GALI,HIRA YOGA TRAINING KENDER, NEAR HPR PUBLIC SCHOOL, VILLAGE SIRASPUR, DELHI 110042", NO website is listed 
 9971441599 , Participatory Research Integrated Development And Environment Foundation Society,Delhi, 06152-220041 , New Delhi , parasrdins@gmail.com ,, India ," H.NO. 601 B, ISRAIL CAMP, RANGPURI PAHARI, VASANT KUNJ, NEW DELHI-110070", NO website is listed 
 9873224365 , Parulia Milan Tirtha Club Society,Delhi, 011-41632247 , New Delhi , shomikray88@gmail.com ,, India ," B-4/290, First Floor, Safdarjung Enclave, New Delhi 110029", http://www.pdiindia.org
 9891198368 , Parvatiya Vikas Sanstha Society,Delhi, 011-22734840 , New Delhi , amitsaxenansd@gmail.com ,, India , 40-8 Him Vihar Apartments Patparganj IP Extension 110092, NO website is listed 
 9212101010 , Parvaz Educationalwell Fare Society Society,Delhi, 120-4232735 , Delhi , kamlesh.rawat@mtsindia.in , 9212101010 , India , b 1/46 gf khasra no 16/21 raghu nagar palam delhi 110045, NO website is listed 
 9350875252 , Parveen Vikas Seva Sansthan Society,Delhi, 011-25050811 , Delhi , parvatiya_ls@yahoo.co.in ,, India ," 26p/66b, street no. 39/3, Indra Park,New Delhi-110045 India", NO website is listed 
 9650689866 , Paryavaran And Krishi Shode Sansthan Society,Delhi, 011-26044444 , New Delhi , yogekuntal@gmail.com ,, India , G -83A /8 Ratiya Marg Sangam Vihar New Delhi 110062 India, NO website is listed 
 09953832310 , Peepal The Environmenal Society Society,Delhi, 011-99538323 , Delhi , peepaltens@yahoo.in , 09953832310 , India ," A-14,35 Street Mahindra Park New DELHI", NO website is listed 
 9810784078 , Pehchaan Welfare Foundation Society,Delhi, 011-22753422 , Delhi , pehchaanwelfare@gmail.com ,, India ," F-322 Pocket-2, Mayur Vihar, Phase-1 Delhi-110091", NO website is listed 
 9289668986 , Pelican Life Enrichment Foundation Trust,Delhi, 011-27651011 , Delhi , mavericchris@gmail.com , 9289668986 , India ," IInd Floor, 204, A29/30, Jaina House, Mukher ji Nagar, Delhi -11009", http://plefworld.org
 9891800444 , People Welfare Society Society,Delhi, 011-12345678 , Delhi , singh_rashmi12@hotmail.com , 9891800444 , India ," E-24/A , Rani Garden , Shastri Nagar , Delhi - 110031", NO website is listed 
 8802861013 , Peoples All India Anti Corruptoin And Crime Prevention Society Society,Delhi, 011-65769318 , Delhi , kiran.partap@rediffmail.com ,, India ," PEOPLES ALL INDIA ANTI CORRUPTOIN AND CARIM PREVENTION SOCIETY HO: WZ-90/5 Kesho Pur Village, Vikas Puri, New Delhi Society Administration Office: L- 14, Malviya Nagar, New Delhi- 110017", http://paiacacps.org
 09874016404 , Peoples Commune Society,Delhi, 011-98109107 , Delhi , pcorg@hotmail.com ,, India ," F/61B, Street No 12, Mangal Bazar,Laxmi Nagar, Delhi - 110092", NO website is listed 
 9717562786 , Peoples Own Foundation Society,Delhi, 011-23232339 , Delhi , peoplesownfoundation@gmail.com ,, India , 1590 Rodgran Lal Kuan Delhi 110006, NO website is listed 
 09268621498 , Peoples Society And Development Organization Society,Delhi,India,, info.psdo@gmail.com ,, India ," PSDO C/o Mithilesh Kumar, F-70, WEST pATEL NAGAR, NEW DELHI-110008", NO website is listed 
 8750433410 , Perfect Computer And Education Academy Society,Delhi, 011-60500010 , New Delhi , chandankmr361@gmail.com ,, India , RZ-195A GALI NO-6 KARAN VIHAR-1 KIRARI EXTN. SULTANPURI, NO website is listed 
 9910920186 , Perfect Educational And Cultural Welfare Society Society,Delhi, 0566-2644070 , New Delhi , Perfecteducationdelhi@gmail.com ,, India ," P-3/281, Sultanpuri, Delhi-110086", NO website is listed 
 9250208260 , Permarth Educational Welfare Society Society,Delhi, 011-25983260 , New Delhi , permmartheducational@gmail.com ,, India ," C327, J.J.colony, Khyala, Delhi-110018", NO website is listed 
 09999943026 , Photons Welfare Society Society,Delhi, 011-27652585 , Delhi , photonswelfaresociety@rediffmail.com ,, India ," A-5 , 3rd Floor , Commercial Complex Mukherjee Nagar Delhi - 110009", http://photonsgroup.com
 9810349296 , Phulwari Society,Delhi, 011-26842665 , New Delhi , phulwarri@in.com ,, India ," PHULWARI PREM PARKASH KUMAR M-67, SHRI NIWAS PURI NEW DELHI", http://www.pppms.in
 09212799477 , Physical Education Foundation Of India Trust,Delhi, 011-46109254 , Delhi , pefindia@gmail.com ,, India ," Piyush Jain. Secretary Physical Education Foundation of India, 628/2, Top Floor, Next to CNG Station, Lado Sarai, Mehrauli-110030", NO website is listed 
 09810460366 , Pierrots Troupe Society,Delhi, 011-29944635 , New Delhi , pierrotstroupe@yahoo.com ,, India ," Pocket A, 687, Sarita Vihar", http://www.pierrotstheatre.com
 9999033388 , Pilot Foundation Section 25 Company,Delhi, 011-26177501 , New Delhi , pilot@pilotfoundation.com ,, India ," Pilot Foundation B-105, 3rd Floor, Lajpat Nagar 1, New Delhi 110024", http://www.pilotfoundation.com
 9968284619 , Pink Samaj Sewi Sanstha Society,Delhi, 011-32715539 , Delhi , kumarjagdish68@yahoo.in ,, India ," A-101, Karan vihar Phase-5, Shukar Bazar Chowk, Kirari, Delhi-110086", NO website is listed 
 09037107029 , Planet Help Society Society,Delhi, 011-65480573 , New Delhi , mail2planethelp@gmail.com , 09037107029 , India ," Planet Help Society (Inderpuri Wing) Wz- 276/C, 1st Floor, Left Side Inderpuri New Delhi 110012", http://www.planethelpsociety.org
 9891168123 , Planman Consulting India Pvt Ltd Section 25 Company,Delhi, 011-41799943 , New Delhi , mahmood.khan@planmanconsulting.com ,, India ," Planman consulting, IIPM Campus,Satbari, Chandan Haula, Chattarpur Road, New Delhi-110074,", NO website is listed 
 9313429578 , Poor People Organization Society,Delhi, 011-26804130 , New Delhi , poorpeopleorganization@gmail.com , 9313429578 , India , poor people organization NGO House no 391 Chhattarpur Village New Delhi 110074, NO website is listed 
 9868436724 , Poorna Anandam Welfare Activity Society Society,Delhi, 011-22794764 , Delhi , pawas07@gmail.com ,, India ," P.C. PANDA, House No. A-46B, 4th Floor St.No. 14, Pratap Nagar, Mayur Vihar Ph. 1", NO website is listed 
 09891481891 , Poorvanchal Educational Charitable Trust Trust,Delhi, 011-26583613 , Nct Of Delhi , pectdelhi.india@gmail.com ,, India ," 23A, Sector-1 market, R K Puran New Delhi", NO website is listed 
 09717414244 , Poorvanchal Samaj Sewa Sangh Society,Delhi, 011-28714236 , Delhi , poorvanchalsewa@gmail.com ,, India ," 9798,AHATA THAKUR DAS, NE ROHTAK ROAD, DELHI-110005", NO website is listed 
 09717414244 , Poorvanchal Samaj Sewa Sangh Society,Delhi, 011-28714236 , Delhi , poorvanchalsewa@gmail.com , 09717414244 , India ," 9798,AHATA THAKUR DAS, NE ROHTAK ROAD, DELHI-110005", NO website is listed 
 9312087414 , Poorvi Delhi Nagarik Vikas Samiti Society,Delhi, 011-22801319 , Delhi , d52512@yahoo.in ,, India , D 525 5 GALINO9ASHOKNAGAR DELHI 110093, NO website is listed 
 9910899755 , Positive Sexual Minority Male Association For Rights Trust,Delhi, 011-64161491 , New Delhi , psmartdelhi@gmail.com ,, India , L-3/21 Mohan garden Uttam Nagar New Delhi-110059, NO website is listed 
 9910046029 , Possible A Social Organisation Society,Delhi, 011-22798086 , Delhi , mamta.mkg@gmail.com ,, India ," 13-D,Patparganj,Delhi-91", NO website is listed 
 9891201249 , Prabhaav Foundation Section 25 Company,Delhi, 011-41036265 , New Delhi , info@prabhaavfoundation.org ,, India ," A-9, Ground Floor, Green Park, New Delhi-110016", http://www.prabhaavfoundation.org
 9871555400 , Prabhsharan Foundation Society,Delhi, 011-12345678 , New Delhi , vikas@connexionsindia.com ,, India , Prabhsharan Foundation 21-C MIG DDA flats Sheikh Sarai-I New Delhi, NO website is listed 
 9811756560 , Pracharpra Sar Society,Delhi, 011-45530483 , Delhi , pracharwallas@gmail.com ,, India ," 106, Janki appartment. Plot No. 7 Dwarka Sec 23", http://pracharprasar.org
 9818920925 , Pracheta Shiksha Samiti Society,Delhi, 011-27058074 , Delhi , complab@yahoo.co.in ,, India , H710JJCOLONY SHAKURPUR DELHI110034, http://ngo.india.gov.in
 9811011183 , Pragati Educational And Welfare Society Society,Delhi, 011-45622777 , New Delhi , pragatipublicschool@hotmail.com ,, India ," c/o Pragati Public School, Sec-13,Phase-II,Dwarka, New Delhi-110078.", NO website is listed 
 9810331390 , Pragati Jyoti Society,Delhi, 011-27917098 , New Delhi , pragatijyoti@gmail.com ,, India , A-4/24 SECTOR 4 ROHINI NEW DELHI-110085, http://pragatijyoti.org
 09873416526 , Pragati Kalyan Samiti Society,Delhi, 09873-416526 , Delhi , rajneeshkumarmishra@gmail.com ,, India ," H.No. 342, Village - Tahirpur, Gali No. 2, Shahdara, Delhi - 110095", NO website is listed 
 9213942498 , Pragya Network Educational Society Society,Delhi, 011-27785344 , Narela , pnes.delhi@yahoo.com ,, India ," 65, Pana Udyan, Narela, Delhi - 110040", NO website is listed 
 9311609547 , Pragya Prashikshan Kalyankari Sanstha Society,Delhi, 011-22816705 , Delhi , ppks2004@gmail.com ,, India ," B-336/A,Gali No.-3,Meet Nagar,Shahdara", NO website is listed 
 08881414166 , Prakash Punj Seva Samiti Society,Delhi, 01334-226166 , Delhi , prakashpunjsevasamiti@gmail.com ,, India ," 2703, Gali Arya Samaj ,Seeta Ram Bazar, Delhi-110006", NO website is listed 
 09213529088 , Prakhar Satat Prayas Foundation Society,Delhi, 011-446265 , Delhi , lilly7019@yahoo.com ,, India ," 13, y, block-b, dda flats, jahanngirpuri, delhi-110003", NO website is listed 
 9013393339 , Pranab Gandharva Gurukul Society,Delhi, 011-27894386 , Delhi , pggurukul@rediffmail.com ,, India ," Pocket I-2/9 Ground Floor, Sector 16 Rohini Delhi-110089", NO website is listed 
 9013393339 , Pranab Gandharva Gurukul Foundation Society,Delhi, 011-27894386 , Delhi , pgg.gurukul@gmail.com ,, India ," Pocket I-2/9 Ground Floor, Sector 16 Rohini Delhi-110089", NO website is listed 
 09899188862 , Pranav Urja Society,Delhi, 011-22443275 , Delhi , pranavurja@gmail.com , 09899188862 , India ," D- 132,Krishna Apartment Shakarpur", NO website is listed 
 9868005100 , Prastav Society,Delhi,India,, prastav.theatre@gmail.com ,, India ," House No-18-A, Sector-IV, Pushp ihar, New Delhi-110017", NO website is listed 
 9810404759 , Prastuti Society,Delhi, 011-25384101 , Delhi , prastuti2002@gmail.com ,, India ," PRASTUTI, RZ-J-14/231, West Sagar pur , Neat Nutan Bal Vidyalaya, New Delhi-110046", NO website is listed 
 9891492177 , Prateek Institute For Children With Special Needs A Unit Of Anudaan Society Society,Delhi, 011-65195257 , Delhi , Prateek_school@rediff.com , 9891492177 , India ," H-125,Kunwar Singh Nagar Budh Bazar Road, Near Nilothi More Nangloi-Najafgarh Road Nangloi,New Delhi-110041", NO website is listed 
 09873182108 , Prathak Samazik Sewa Sanstha Society,Delhi, 011-25044736 , Delhi , amitchaudhary_2002@yahoo.co.in ,, India ," RZD 2/12 , BINOD PURI, VIJAY ENCLAVE, N DELHI 110045", NO website is listed 
 09868103537 , Pratham Prayas Kalyan Samiti Society,Delhi, 011-22752951 , Delhi , harish_nautiyal@rediffmail.com ,, India ," 392 - E, POCKET - II, MAYUR VIHAR PHASE - I, DELHI - 110091", NO website is listed 
 9873257558 , Pratibha Charitable Foundation Society,Delhi, 011-29891510 , New Delhi , pratibhacharity@gmail.com ,, India ," C-372 F/F, Palam Extn. New Delhi-45", http://pratibhacharity.com
 9810068709 , Pratibha Foundation Society,Delhi, 011-22321345 , Delhi , anuraag_awasthi@hotmail.com ,, India ," F - 5, Navin Shahdara Delhi 110032", NO website is listed 
 9868112014 , Pratibha Sanskritik Sansthan Trust,Delhi, 011-22774927 , Delhi , pssbk@yahoo.com ,, India ," S 239, School Block, Shakarpur Delhi 110092", http://pratibhachhaudrama.com
 09871235558 , Pratibimb Kala Darpan Society,Delhi, 011-65658687 , New Delhi , pkdtheatre@gmail.com ,, India ," F-51, Naraina Vihar, New Delhi-110028", NO website is listed 
 9891982983 , Pratigya Educational Initiative Society Society,Delhi, 011-32042369 , Delhi , pratigyango05@hotmail.com , 9891982983 , India , 272/5 Bandh Gali Ambedkar Nagar Haider Pur Delhi-110088, http://www.pratigya.org.in
 09911079120 , Pratishtha Society,Delhi, 011-22180558 , Delhi , pratishthango.regd@gmail.com ,, India ," G-14,GAIL NO-2,GANGA VIHAR,NEAR GOKAL PURI,DELHI-110094", NO website is listed 
 09015670782 , Pratishtha Yuva Sangathan Society,Delhi, 011-22180558 , Delhi , pys.allindia@gmail.com ,, India ," G-14,Gali No-2, Ganga Vihar, Gayatri Mandir Marg, Near Gokal Puri, Delhi-110094,", NO website is listed 
 9250340207 , Pratyaksh Sewa Sanstha Society,Delhi, 011-27721176 , Delhi , pratyakshsewa@yahoo.co.in , 9250340207 , India ," 975, Tigipur Road, Bakhtawarpur, Delhi-110 036", NO website is listed 
 9990366257 , Praudshiksha Avam Prashikshan Parishad Sansthan Society,Delhi, 011-65545475 , New Delhi , prdhshiksha4@gmail.com ,, India ," RZ-295, Brahmapuri, Pankha road, Nangal rai, New delhi-110046", NO website is listed 
 09818885855 , Pravasi Sewa Dal Samiti Mahavir Enclave Delhi Society,Delhi, 011-28033664 , Delhi , sasabhay@yahoo.co.in ,, India ," RZC3/ 189, gali no 12, gurudwara road , palam dabri road, mahavir enclave new delhi - 110045", NO website is listed 
 9968076968 , Prayas Jac Society Society,Delhi, 011-27639383 , Delhi , pieeprayas@gmail.com ,, India ," Prayas Jac Society,59,Tughlakabad institutional area,New Delhi", http://www.prayaschildren.org
 09810179555 , Prayog Prakritik Yoga Health Society Cooperative Society,Delhi, 011-22775243 , Delhi , prayoghealthsocity@yahoo.com , 09810179555 , India ," Flat No. 57 - C, Pocket - C, Mayur Vihar, Phase - II, Delhi - 110091.", NO website is listed 
 9212251115 , Prem Shanti Sahitya Sanskriti Sansthan Society,Delhi, 011-43551255 , New Delhi , prabhajain@tribalkrafts.com ,, India ," Panna Bhawan, 2 Ansari Road, Darya Ganj, New Delhi 110002", NO website is listed 
 09313713947 , Prerna Istari Shakti Society,Delhi, 011-22624316 , Delhi , prernaistarishakti12@gmail.com ,, India , A-1143/1 GHAROLI DAIRY COLONY MAYUR VIHAR PHASE-3 DELHI-110096, NO website is listed 
 09990633599 , Preservation Of Human Rights Society,Delhi, 09990-633599 , Delhi , dhrvkmr7@gmail.com ,, India ," h.no.-23, guru nanak gali,mandawali, delhi- 110092", http://www.phrindia.org
 09899462353 , Press And Media Reporter Association Society,Delhi, 011-22166946 , Delhi , hksethijournalist@gmail.com ,, India ," 42,HASAN PUR, DELHI-110092, INDIA", http://www.pmra.org
 9968880385 , Priyanka Welfare Society Society,Delhi, 9868-953445 , Delhi , sudeshkumari067@gmail.com ,, India , B-Block Jhilmil Ind. Area Ambedker Camp Shahdara Dehli-110095., NO website is listed 
 09212344757 , Progress Women Society Society,Delhi, 011-23854048 , Delhi , sudharajput70@gmail.com ,, India , progress women society-632 gali robin cinema subzi mandi clock tower delhi-110007, NO website is listed 
 9968656894 , Progressive Delhi Society Society,Delhi, 011-28567715 , Delhi , info@progressivesociety.org ,, India , a 62/2 shish ram park uttam nagar new delhi 110059, http://progressivedelhisociety.org
 9871357278 , Progressive Manzil Welfare Society Society,Delhi, 011-26974445 , New Delhi Bijnor Mor , alam.bahar@gmail.com ,, India , B -717 DDA Flat Pocket -11 Janta Flat Jasola Vihar New Delhi-110025, http://progressivemanzil.webs.com
 08826879700 , Project Concern Society,Delhi, 011-98710720 , Old Seema Puri , projectconcern@gmail.com ,, India ," D-66, old Seema puri Shahdara Delhi -110095", NO website is listed 
 9212618937 , Public Cause Society,Delhi, 011-22482193 , Delhi , opgoel19@yahoo.co.in ,, India ," C-9 Pandav Nagar, Patparganj Road, Delhi-110092", NO website is listed 
 09811269633 , Public Health And Medical Technology Of India Society,Delhi, 011-25376951 , Delhi , phamti99@gmail.com ,, India ," Plot No- 5 , Village - Nawada Colony, Om Vihar, Uttam Nagar, New Delhi", NO website is listed 
 9891121559 , Public Health Resource Society Society,Delhi, 011-26499564 , New Delhi , phrc.delhi@gmail.com ,, India ," Public Health Resource Society 5A, Jungi House Shahpur Jat New Delhi 110049", http://www.phrnindia.org
 9910277667 , Public Health Resources Organisation Society,Delhi, 011-26130700 , New Delhi , karan@phro.in ,, India ," C-112, Dream Apartment, Plot number 14, Sector 22, Dwarka, New Delhi-110077", http://www.phro.in
 9211465864 , Pukaar Social Welfare Samiti Society,Delhi, 011-26046794 , New Delhi , pukaar.ngo@gmail.com ,, India ," G-1326, Sangam Vihar Near Neem Chowk New Delhi-110062", http://www.pukaar.in
 09868506876 , Pulse Welfare Society Society,Delhi, 011-23210628 , Delhi , pulse_service@yahoo.com ,, India ," 78 - B, DDA Flat, Mata Sundri Road, New Delhi - 110002", NO website is listed 
 9310266626 , Puneruttha N Trust,Delhi, 011-23506142 , New Delhi , dlpkmr05_2010@rediffmail.com ,, India ," F-172A,VISHNU GARDEN NEW DELHI-110018", http://punerutthan.in
 9213691547 , Punjabi Maha Sabha Society,Delhi, 011-27635099 , Delhi , pmssingh@yahoo.com , 9213691547 , India ," shop no-5, house no-5, 62 block -a khasra no- 101516 dharmshalla road. saroop nagar, delhi- 42", http://ngo.indiagovt.in
 09212546448 , Purachin Shiksha Samiti Society,Delhi, 011-22827106 , Delhi , pss.ngo1@gmail.com , 09212546448 , India ," purachin shiksha samiti 1/11665 panchsheel garden, naveen shahdara.delhi 110032", NO website is listed 
 09313126174 , Purvanchal Janshakti Society,Delhi, 011-22181549 , Delhi , akpublicschool@yahoo.com ,, India , 441 STREET NO.9 OPP. RAMGHAT WAZIRABAD DELHI-110084, NO website is listed 
 09810466255 , Pushpanjal I Society,Delhi, 011-22758921 , New Delhi , pushpanjali4u@yahoo.co.in , 09810466255 , India ," Pushpanjali, A-123,1st Floor, Defence Colony, New Delhi - 110 024", NO website is listed 
 9717883303 , Pushpanjali Foundation Trust,Delhi, 011-64553849 , New Delhi , info@puf.co.in ,, India ," 2306, New Jai Bharat Apartments, Plot No - 5, Sector - 4, Dwarka", http://www.puf.co.in
 9891226022 , Qadriya Qadeeriya Welfare Organisation Society,Delhi, 011-30428838 , Delhi , qqw_organisation@yahoo.com ,, India , C-11/187 Yamuna Vihar New Delhi - 110053, NO website is listed 
 9711271797 , Qasmi Educational And Welfare Trust Trust,Delhi, 011-65681311 , Delhi , qew_trust@yahoo.com ,, India , H. NO 163 BASTI HAZRAT NIZAMUDDIN NEW DELHI 110013, NO website is listed 
 09953514093 , Qazi Mujahidul Islam Educational And Welfare Trust Trust,Delhi, 09953-514093 , Delhi , qmiewtrust@yahoo.com , 09350-484317 , India , F-176 3RD FLOOR SHAHEEN BAGH JAMIA NAGAR NE DELHI 110025, NO website is listed 
 9968165988 , Qlip Foundation Trust,Delhi, 011-45652378 , Delhi , qlip@live.com ,, India ," 67, Pocket V, Mayur Vihar Phase I, Delhi 110091", NO website is listed 
 9350266836 , Qutab Educational And Welfare Foundation Trust,Delhi, 011-26644386 , Delhi , info@qewf.org ,, India ," 1067-d,ward no. 7, mehrauli pin-110030", http://www.qewf.org
 9810286488 , R K Foundation India Trust,Delhi, 98102-86488 , Delhi , chairman@rkfoundationindia.org ,, India , Mr. VIVEK MITTAL FIMA FOUNDER & CHAIRMAN R K FOUNDATION INDIA (RKFI) DELHI, http://www.rkfoundationindia.org
 9212171771 , Radha Swami Educational Welfare Society Society,Delhi, 011-27011771 , Delhi , kkishansingh@gmail.com ,, India ," 42, BEGUM PUR EXTN., DELHI-110086.", NO website is listed 
 9818682749 , Raganjali Academy Of Music Society,Delhi, 011-27651897 , Delhi , raganjaliacademy@gmail.com ,, India ," House No.410, Shankar Marg, Gali No.2, Mandawali, Delhi-110092", http://www.bipulray.com
 9811338220 , Ragmala Sikshan Sangeet Kala Sanstha Society Society,Delhi, 011-30621907 , New Delhi , raagmala.delhi@gmail.com ,, India ," Raagmala Educational, Musical & Cultural Society, E-54, Mahavir Enclave, New Delhi-110045.", NO website is listed 
 9810555797 , Rahat Education And Social Welfare Society Society,Delhi, 0997-1576786 , Delhi , aqeelahmad82@yahoo.com ,, India ," B- 23, Gali No-14 North Ghonda Delhi -53", NO website is listed 
 9891967455 , Rahat Sewa Foundation Society,Delhi, 011-32484712 , New Delhi , emailofrsf@gmail.com ,, India ," RZ-158, Reliance Tower Building, 1st Floor, Kishan Garh, Vasant Kunj, New Delhi -110074", NO website is listed 
 09910060696 , Rahein Society,Delhi, 011-46049104 , New Delhi , pandey.rajeev28@gmail.com ,, India ," Rural Association for Health Entrepreneurship Investement and new Venture development (RAHEIN) Project Office:No 38, 2nd floor, Sector 10-A, Vasundhara, Ghaziabad", http://rahein-india.org
 09891519441 , Rahmat E Alam Welfare Trust Trust,Delhi, 011-26987529 , New Delhi , sarf.ahmad@rediffmail.com ,, India ," K-3, Batla House Jamia Nagar", NO website is listed 
 09968275102 , Rahul Gandhi Foundation Trust,Delhi, 011-22785768 , Delhi , rahulgandhifoundation@gmail.com , 09968275102 , India , G-13A EAST VINOD NAGAR DELHI-110091, http://www.rahulgandhifoundation.org
 9810739856 , Rahul Multidisciplinary Research Centre Society,Delhi, 011-22618064 , Delhi , rmrcindia@gmail.com , 9810739856 , India ," B-3 CEL Apartment, B-14 Vasundhara Enclave Delhi. Pin: 110096", http://rmrcindia.org
 09310968576 , Rai Foundation Trust,Delhi, 011-41560000 , New Delhi , rinchen.dolma@raifoundation.org ,, India , Rai Foundation 12 Aurangzeb Lane New Delhi - 110011, NO website is listed 
 9971132353 , Raise An Individual Now Foundation Society,Delhi, 011-64724900 , New Delhi , rainfoundation@yahoo.co.in ,, India ," kush 101, agrasen society, patparganj", NO website is listed 
 9818562704 , Raj Luxmi Educational Society Society,Delhi, 011-98185627 , Delhi , kathait.rs@gmail.com , 9818562704 , India ," 1/1, Uttaranchal Enclave, Kamalpur, Burari, Delhi-110084", NO website is listed 
 9311185166 , Raj Mata Educational Society Society,Delhi, 011-22770320 , Delhi , vineet@rmesindia.org ,, India ," F432/23, Gali No. 23, 3rd 60ft Road, Molarband Extn., Badarpur Pincode: 110044", http://rmesindia.org
 9560614038 , Raj Pal Foundation Trust,Delhi, 011-43584633 , Delhi , sharma.rajpal09@gmail.com ,, India , B36 S1 Dilshad Garden, http://www.rajpalfoundation.org
 9899281052 , Rajahswita Society,Delhi, 011-27632044 , Delhi , rajahswita.ngo@rediffmail.com ,, India ," A-1363 Jahangir Puri, New Delhi-110033", NO website is listed 
 9871123498 , Rajan Rigveda Jankalyan Charitable Trust Trust,Delhi, 011-22968841 , Delhi , rajanrigveda@rocketmail.com ,, India ," E-5/167, Gali No. 3, Netaji Subhash Mohalla, Sonia Vihar Extn., Panchwa Pusta, Delhi-110094", NO website is listed 
 9810606926 , Rajasthan Rainbow Friends Society Society,Delhi, 011-26897010 , New Delhi , RRFS2008@hotmail.com ,, India ," H No.1183/7,Sat Nagar,Karol Bagh,New Delhi,11005", NO website is listed 
 08826402233 , Rajendra Christian Education Society Society,Delhi, 011-23958312 , Delhi , rcescharity@gmail.com , 08826402233 , India , RCES 19/9A Rajniwas marg civil lines Delhi- 110054, NO website is listed 
 9811193242 , Rajesh Ngo Services Society,Delhi, 011-22175255 , Delhi , ngoguru@gmail.com ,, India ," A-30/!0-K, Mata Mandir Marg, Gali No.1, Maujpur, (Shahadra) Delhi-110053", NO website is listed 
 9868448773 , Raji Darshan Helping Society Society,Delhi, 120-25484546 , Delhi , kavi.priya46@gmail.com ,, India , D-140 Amar Colony Near Nangloi Delhi 110041, NO website is listed 
